UnixTimeStamp,NNIntervals,SDNN_5min,HeartRate,RMSSD_5min
1551453560908,850,77.68002549064431,73,32.17340312824335
1551453561912,885,77.86462522037404,73,32.23392978692167
1551453562907,867,78.11992315444836,73,32.24043891821797
1551453562909,827,78.62665691981738,73,32.26883601522958
1551453563874,856,78.88054003854484,72,32.18472011918586
1551453564897,871,79.18483130151739,72,32.17781479072006
1551453565898,855,79.53102168990952,72,32.187563059142505
1551453566897,980,79.43160781308518,71,32.804082720558654
1551453567893,996,79.42758893035646,70,32.811852234502446
1551453568897,979,79.42334307104632,69,32.78141112021689
1551453569859,1003,79.36263247869621,68,32.80034672222291
1551453570856,1016,79.33505107407672,67,32.79436823961234
1551453571856,991,79.32457270636355,66,32.78066343783842
1551453572878,981,79.27081792677672,66,32.77847013780789
1551453573876,910,79.3929230527876,67,32.957290643133085
1551453573878,818,79.92133728321099,67,33.319888710998946
1551453574876,819,80.5617620339165,68,33.137557542306986
1551453575875,799,81.2524529659951,69,33.133428802865055
1551453576869,793,82.02577155197669,70,33.11926921725995
1551453577871,957,82.03793924785877,70,34.40849641305423
1551453579862,1049,82.20248329317316,68,34.83617119502962
1551453579863,1049,82.12711786190494,67,34.77938848214818
1551453580861,1020,82.13241566384924,66,34.782057600789315
1551453581859,1052,82.19559441318364,65,34.74738993783357
1551453582855,1068,82.16717512851471,64,34.70291353463291
1551453583853,1068,82.36316234484295,64,34.72769830144177
1551453584852,1026,82.2479874137655,63,34.753772102099575
1551453585848,1038,82.41601796326484,63,34.77770261746071
1551453586816,989,82.39169155428145,63,34.88828144822304
1551453587843,1015,82.38191127538359,62,34.82099407921167
1551453588844,1006,82.27040121316278,62,34.80003369649047
1551453589811,1002,82.21567376200811,62,34.78879972518769
1551453590806,956,82.15022798580694,62,34.856149243213125
1551453591851,982,82.11568119901,62,34.68377386301998
1551453592830,1024,82.1230276122294,62,34.761823381704914
1551453593830,1031,82.12813232819444,62,34.75212364330947
1551453594827,999,81.99505604190675,62,34.74354093013025
1551453595826,1033,82.14601258982155,61,34.85035482273256
1551453596824,1041,82.17424267562798,61,34.7747053228803
1551453597821,998,82.17006036624952,61,34.849233210712015
1551453598814,1029,82.19261002530907,61,34.8548409098854
1551453599815,1055,82.12931762787835,61,34.82973427418576
1551453600809,1071,82.34581541102801,60,34.894582986820524
1551453601809,1027,82.33910109327216,60,34.94006035469281
1551453602808,1070,82.44778493945773,60,34.984268218748014
1551453603807,1073,82.54092400207122,59,34.98450098895588
1551453604800,1025,82.53601453148643,60,35.06257784049608
1551453606795,1047,82.71224640544632,60,34.67566813753288
1551453606797,1047,82.6286146852525,60,34.61914704350101
1551453607770,1025,82.52392488761652,60,34.51940869347607
1551453609789,1063,82.27757545385263,59,34.584457355201415
1551453610787,1058,82.05489978548744,59,34.333274974750125
1551453610789,1006,81.92192622843324,59,34.40578686695946
1551453611782,1065,82.00787682250693,59,34.53623653478949
1551453612784,1018,82.01073438510731,59,34.62695689474965
1551453614778,934,82.22500352934131,60,35.00711871399499
1551453614780,969,82.10751717301713,61,35.00709545258139
1551453615773,964,81.99678768397145,61,34.951199109876626
1551453616769,1028,82.14812155197657,61,35.15711700092876
1551453618764,1049,82.25480145611184,61,35.18787980606251
1551453618766,1043,82.16042204950607,60,35.13201061616941
1551453619764,1048,82.08923681504861,60,35.12754538029157
1551453620760,1080,82.13365899819226,60,34.95328348158138
1551453621762,1061,82.07803584406095,59,34.913154236794696
1551453622756,1044,81.75298044568018,59,34.90797581132856
1551453623752,1090,81.43596869525722,59,35.00539744329245
1551453624752,1080,81.112988101159,59,34.87413384912068
1551453625749,1049,80.97528600511474,59,34.88239898512795
1551453626745,1055,80.72415616343721,59,34.873573430012904
1551453627714,1039,80.51119249684383,59,34.78224489966953
1551453628742,1048,80.48093328933759,59,34.75437309909936
1551453629740,1039,80.35237782169172,59,34.75699728018594
1551453630737,1026,80.18550627961913,59,34.68987780534601
1551453631733,990,80.12374433510806,59,34.62855480405715
1551453632732,1004,79.89289861139082,60,34.61067787260606
1551453633725,1016,79.54995795027446,60,34.5133689812583
1551453634727,987,79.42225712657249,60,34.49689427014719
1551453635695,1015,79.28415305713136,60,34.48559834926013
1551453636721,1022,79.17010227653807,60,34.432054005563934
1551453637718,1098,78.96110253704302,60,34.650902801154615
1551453638714,1132,79.25068809205865,59,34.57337388537864
1551453639686,1097,79.16410295649573,58,34.630798543958065
1551453640683,1105,79.10712781250177,58,34.516418077244296
1551453641707,1129,79.3678895003976,58,34.44820128001709
1551453643708,1137,79.2950066755485,57,34.22782455753459
1551453644698,1095,79.44432395812063,57,33.95048128013937
1551453645696,1130,79.78822173899526,57,33.74593714235294
1551453646695,1153,80.04109121468602,56,33.37854154738668
1551453647693,1124,80.36004441274083,56,32.57249494143942
1551453648690,1104,80.34687057788065,56,32.54443216813867
1551453649687,1130,80.30247610555423,56,32.57779463964775
1551453650683,1122,80.23316753198397,56,32.580194219411794
1551453651679,1110,80.12786352111371,56,32.55358899340888
1551453652683,1055,79.95888204711297,56,32.656688187684026
1551453653680,1085,79.99589300289534,56,32.69177944065973
1551453654678,1072,79.98009395410627,56,32.647069835303284
1551453656669,1101,79.99341738644381,56,32.73489407195754
1551453657670,1082,79.92439185919098,56,32.63323978342045
1551453658666,1069,79.97069241921515,56,32.60527924320979
1551453659663,1087,80.00513606217197,56,32.568459365689165
1551453660633,1109,80.00660454356861,56,32.50382087286825
1551453661659,1084,80.06931010217176,56,32.52530961378097
1551453662656,1079,80.07262576305574,56,32.50231763222122
1551453663625,1060,79.93734399419476,57,32.36855151278522
1551453664654,1022,79.90296846207369,57,32.426614717227956
1551453665649,1008,79.81862158962895,57,32.3942026421526
1551453666644,1035,79.8216724117384,58,32.36925593277816
1551453667645,1038,79.85645196864402,58,32.20000606955655
1551453668642,1083,79.87753768859473,58,32.249786065936966
1551453669638,1122,80.18366664339358,57,32.358738354310674
1551453670635,1141,80.47712299270498,57,32.3756453282935
1551453671634,1168,80.92342198845098,56,32.360801880845536
1551453672633,1124,80.97695021691412,56,32.365180147706354
1551453675629,1133,81.2812307754635,56,32.34825862493332
1551453675631,1114,81.42116664850545,56,32.31361840835104
1551453676617,1057,81.47325913826141,56,32.461188489794004
1551453677618,1073,81.54002835189196,56,32.44507676884042
1551453678616,1027,81.45260092234736,57,32.454140596079036
1551453679612,1014,81.4418670826534,57,32.42860433452182
1551453680611,1035,81.46960777959393,57,32.4508174867068
1551453681606,1032,81.49289757308458,58,32.451270658022956
1551453682605,988,81.49476755387444,58,32.396390906871865
1551453683607,1024,81.37555734870736,58,32.40877952388848
1551453684601,1032,81.41791054570965,59,32.44860189138945
1551453685597,1072,81.50062435491652,58,32.525002951475095
1551453686603,1029,81.50438390157763,59,32.61595703938137
1551453687593,1053,81.55377674134459,59,32.608291178698266
1551453688590,1070,81.65321848675993,58,32.60468309119297
1551453689559,1045,81.69099108155734,58,32.63098291120931
1551453691555,1073,81.93008867308541,58,32.66049902743851
1551453691561,1087,81.94709469536744,58,32.61690888324703
1551453692578,1048,81.95149192673615,58,32.65380899420564
1551453693581,1048,81.99017705628403,58,32.65300834913019
1551453695571,1063,82.18641339456528,58,32.70869939929503
1551453695574,1063,82.12826871284183,58,32.6552100758522
1551453696572,1037,82.14898922423536,58,32.6829691213671
1551453697569,1060,82.20304064066475,58,32.65821219126073
1551453698568,1074,82.23760563532113,58,32.60668763354187
1551453699556,1022,82.23385229674349,58,32.738716062359025
1551453700561,1052,82.37971246373743,58,32.80773599295761
1551453701558,1070,82.44287145980337,58,32.812682474121814
1551453702555,1037,82.4119278004109,58,32.864600518081986
1551453703554,1030,82.38527278957876,58,32.783092403569604
1551453704550,1037,82.25805820016724,59,32.67956698551336
1551453705547,993,82.22712682398713,59,32.728440532236355
1551453706550,996,82.2264158726786,59,32.644583815068245
1551453707548,986,82.1810434615256,60,32.63830596696835
1551453708541,953,82.20707240663529,60,32.68448270718178
1551453709537,932,82.29964746322096,61,32.706594311780776
1551453711531,941,82.44965873303623,62,32.702054096115475
1551453711533,908,82.49657613784312,62,32.70303540331025
1551453712533,944,82.54718997522673,63,32.76548563931761
1551453713529,979,82.54718997522673,63,32.82067521108417
1551453714525,940,82.62335423445553,63,32.790942371931685
1551453715494,913,82.71524097578256,64,32.821324535464655
1551453715495,940,82.65867851063608,64,32.80398309945824
1551453716521,957,82.75697239000453,64,32.86923919481407
1551453717520,926,82.84585700392687,64,32.88345041925207
1551453718515,952,82.81626126404544,64,32.91309968914416
1551453719485,963,82.78801273110824,64,32.87721818234985
1551453720509,937,82.86088201785843,64,32.908467194853586
1551453721510,938,82.92277831710224,64,32.84024919535651
1551453722505,940,82.90440929189819,65,32.839200884828166
1551453723505,927,82.9350097141121,65,32.83146231943968
1551453724499,938,82.97471249959112,65,32.836255452337234
1551453725497,956,82.98345845373059,65,32.82122464024228
1551453726495,940,82.97322185404688,65,32.7762408950922
1551453726496,915,82.98887062358521,65,32.75383527909665
1551453727492,930,83.07140377546416,65,32.74510390982688
1551453728492,925,83.18575960468917,65,32.72638598851515
1551453729467,937,83.24873217242272,65,32.73337526453925
1551453730458,977,83.24332508976171,65,32.81235021752306
1551453731482,990,83.21994478042797,65,32.71310961959451
1551453732479,964,83.00389991857561,65,32.649906484439164
1551453733477,999,82.52284800942871,64,32.53043971723594
1551453734474,1004,81.58647792666308,64,32.42019204845981
1551453735473,987,81.0089507510704,64,32.36923250734798
1551453736468,993,80.41075364105012,63,32.253110825077584
1551453737468,973,80.3130297258459,63,32.2390332230651
1551453738466,991,80.26525642598145,63,32.25229489998796
1551453739436,968,80.22394951050909,63,32.271922373546495
1551453740433,1022,80.12700027721847,63,32.408778862654195
1551453741429,1042,80.0893958300199,62,32.427246503356926
1551453742428,1055,80.00683492981699,62,32.382600063695406
1551453743426,1045,79.95744260735306,61,32.33578943969861
1551453744451,1091,79.91789053442545,61,32.403248167479724
1551453745452,1058,79.87734845436383,60,32.42145616211788
1551453746448,1065,79.91062623960998,60,32.42373144250577
1551453747442,1029,79.88176204238786,60,32.48737459686026
1551453748441,1001,79.8331975432504,60,32.44617232218088
1551453749439,1017,79.83300427601799,60,32.458649608790395
1551453750409,994,79.83409569288833,60,32.48030929352856
1551453751434,1019,79.9357111992837,60,32.47519296162436
1551453752435,1023,79.82829326989783,60,32.29316776363889
1551453753399,973,79.72357290486315,61,32.36705469313197
1551453754427,943,79.20197270640875,61,32.43160820135684
1551453755426,857,79.43965658261472,63,32.74306877236125
1551453756421,888,79.63243550398798,63,32.354583584824105
1551453756422,955,79.56175830613438,63,32.52852468269637
1551453757425,1013,79.43200167623884,63,32.6441499027899
1551453758417,969,79.57772061540535,63,32.78009191917418
1551453759414,999,79.5506594898194,63,32.673647073976205
1551453760412,1026,79.37993365406534,63,32.69396094032066
1551453761408,1040,79.14653691871315,62,32.67244289290539
1551453762407,1069,79.07028428869414,62,32.66948242576264
1551453763401,1074,78.8809424075919,61,32.62851011203466
1551453765402,1097,78.95634941007386,60,32.642602127958654
1551453766399,1075,78.95064384203344,60,32.661944699894214
1551453767393,1077,78.91960077534681,60,32.58935085996167
1551453768361,1054,78.92877013460408,59,32.6119529265607
1551453769387,1051,78.94617696109852,59,32.60105745782522
1551453770386,1068,78.89238581504996,59,32.56212221705902
1551453771383,1032,78.85816277384073,59,32.53855216584138
1551453772375,1010,78.69168441301147,59,32.55683554929144
1551453773380,1010,78.47998220829656,60,32.45920516586936
1551453774378,979,78.42820178418768,60,32.442281660577784
1551453775374,989,78.2521485096978,60,32.44485864446039
1551453776372,930,78.21563765960799,62,32.61780666254876
1551453776373,917,78.25235112819648,62,32.572944785913116
1551453777366,983,78.12721377076834,62,32.790680965328164
1551453778368,1066,78.07134910915401,61,33.12725513349602
1551453780363,1078,78.14733047841223,61,33.14508593006625
1551453781355,1047,78.16665923036663,60,33.12118830528425
1551453782353,1030,78.08559702578751,60,33.10698009706624
1551453783352,1054,78.09719730937566,60,33.1136641599561
1551453784348,1061,78.07702570949311,60,33.11564436394594
1551453785348,1043,78.01292775580234,60,33.07775241636035
1551453786343,1016,77.8879557339989,60,33.05971028978391
1551453787342,1063,78.037579652333,60,33.07344038675736
1551453789312,1037,78.17805651380765,59,33.14124477540271
1551453789313,1037,78.07119011122509,59,33.08687026006778
1551453790309,1031,78.08449050036779,59,33.08820799313134
1551453791313,1066,78.16026004906543,59,33.00963595033684
1551453792331,1097,78.29370945013478,59,33.00963595033684
1551453793333,1054,78.33806410412306,59,33.0834513631568
1551453794324,1092,78.46890495809816,58,33.14894355807426
1551453796323,1052,78.63026827966776,58,33.263501413949044
1551453796325,1052,78.54408315739438,58,33.20892631334603
1551453797318,1079,78.65080043376383,58,33.244104617259275
1551453798287,1053,78.69101443433965,58,33.26318301459279
1551453799313,1029,78.70056012193201,58,33.231182275234154
1551453800312,1069,78.74860979352142,58,33.29741780959727
1551453801309,1067,78.76049898634842,58,33.26170446033333
1551453802307,1033,78.7582833891146,58,33.26820960754881
1551453803304,1031,78.69580416968918,58,33.255789585929335
1551453804273,1053,78.69953113315599,58,33.279590555488866
1551453805268,1079,78.76858138818831,58,33.312676659636764
1551453806266,1049,78.7631947315234,58,33.3498592913688
1551453807294,1083,78.81546444009824,58,33.40423061456168
1551453808290,1058,78.81754758523175,58,33.30711537233794
1551453809287,1033,78.83105919711517,58,33.28096979986721
1551453810282,1055,78.74879625076846,58,33.25033785272357
1551453812253,1044,78.98702288538799,59,33.1928178661399
1551453812254,1006,78.85748075807199,59,33.209716137022895
1551453814249,1060,78.89662719388694,59,33.36826021047072
1551453815246,1057,78.86617962206272,59,33.2137713194867
1551453816273,1017,78.86720320905886,59,33.1641650295204
1551453817270,1031,78.80942093073294,59,33.14987893920896
1551453818263,1047,78.70942878923634,59,33.1264026515343
1551453819263,999,78.65200148898062,59,33.20713501326897
1551453820260,1040,78.54577803949918,59,33.23567113908749
1551453821257,1023,78.42046748360504,59,33.2459291234083
1551453822258,1029,78.32750766549229,59,33.19396547962136
1551453823256,1009,78.29830406036419,59,33.04145434023799
1551453824253,1032,78.302063285421,59,33.03152989513374
1551453825253,1013,78.30230747178248,60,32.99537970636515
1551453826246,991,78.27648531878927,60,32.93585419877977
1551453827249,1003,78.27661063447016,60,32.88200464552301
1551453827251,1008,78.14865051525996,60,32.829476234078435
1551453828212,962,78.16754833576998,61,32.934426829508276
1551453829238,981,78.15537288496229,61,32.904645360108496
1551453830234,1001,78.15557391787154,61,32.92326193545513
1551453831235,996,78.15764550736561,61,32.888303739716
1551453832233,996,78.25832652314068,61,32.722028475340345
1551453833225,1054,78.17844048837803,61,32.83634404430675
1551453834223,1069,78.13321078304986,60,32.79399722619462
1551453835224,1002,78.25439267790556,60,33.02257100951455
1551453836220,1003,78.24765895319617,61,32.99866307452292
1551453837219,1022,78.25252361726535,61,32.92058179744632
1551453838217,1010,78.28457977957987,61,32.9714730151215
1551453839186,939,78.32451320567549,61,33.21149317161942
1551453840183,953,78.29456832999108,62,33.17672500364093
1551453841180,984,78.11326281703015,62,33.22294289231811
1551453842207,997,77.94140886937731,62,33.23128093809936
1551453843205,1010,77.76612813215857,62,33.13509357508304
1551453844171,1076,77.46357480533801,61,33.3416000678127
1551453845171,1075,77.00765428154853,61,33.257765219094644
1551453846168,1035,76.32277457545419,60,33.2616718730354
1551453847166,1052,75.30818590656928,60,33.23436514085669
1551453848190,1072,74.57974824404378,60,33.25173125686763
1551453849189,1035,72.87399895583121,60,33.06594071916847
1551453850188,1041,72.39928637748739,60,33.003000163651485
1551453851155,1038,72.2937341325175,60,32.94912346090719
1551453852183,1021,70.85098381281203,60,32.9698331962735
1551453855175,957,67.66274552353715,61,33.126273560423314
1551453855177,957,67.6388427386045,61,33.07120074833807
1551453856169,873,67.09343647689411,61,33.403851211312556
1551453857172,879,65.06567548443532,62,33.269204979981126
1551453858164,1012,64.34434100423366,62,34.08738769691806
1551453859164,967,63.94859837139171,62,34.153281931121434
1551453860163,1030,63.27841694402055,62,34.34249068816452
1551453861152,1070,62.57987604602434,61,34.36068489810217
1551453862153,1092,62.22435205709902,60,34.36844482952348
1551453864150,1052,60.004442870830296,60,34.43167536522695
1551453864152,1089,60.02576360650514,60,34.44058428879868
1551453865150,1110,59.58557171618568,59,34.449565675793885
1551453866145,1095,58.918618173265486,59,33.693731739426376
1551453867146,1075,58.93322137758801,59,33.70087779093594
1551453868141,1103,59.08102782098073,58,33.725430794494656
1551453869140,1097,59.1644440363221,58,33.69864481262352
1551453870139,1039,59.154756506905706,58,33.85682030162394
1551453873129,1089,59.37049428555649,58,33.80838259968576
1551453873131,1067,59.317438842841824,58,33.77566138528486
1551453875124,1062,56.6115261021542,58,33.44605378087995
1551453875126,1062,56.54968574777694,58,33.38969981704018
1551453876121,1072,55.00970387891624,58,33.39292652774749
1551453877117,1082,53.35031771879149,57,32.013517767738676
1551453878120,1066,53.21902578230576,58,31.57893215783201
1551453879105,1036,53.130526257163865,58,31.57376576469392
1551453880112,1054,53.21591627140215,58,31.59934364062834
1551453881108,1040,53.21496508060958,58,31.555199884181373
1551453882079,1005,53.221525934240894,58,31.60685473110644
1551453883103,1029,53.17724940255183,59,31.637519813232203
1551453885070,980,53.301862472980645,59,31.717183508781634
1551453885071,980,53.291503238766,59,31.663742555051716
1551453886097,1007,53.306180910255094,59,31.57472031488106
1551453887090,1001,53.279673640678176,60,31.540578320761345
1551453888093,984,53.339256331672466,60,31.551678521251716
1551453889062,1016,53.32732704637644,60,31.60541657536501
1551453890059,1056,53.32390602057677,60,31.57791923425264
1551453891057,1052,53.16451826458062,60,31.5427132780736
1551453892078,1020,53.093524397511786,60,31.50319314690463
1551453893078,978,53.17941317193838,60,31.594708247198447
1551453894076,980,53.25944446517975,60,31.540311440936115
1551453895074,955,53.40706772148073,62,31.51195593744329
1551453895076,873,54.08563122426264,62,31.815639225526485
1551453897041,961,54.317251665019015,63,32.17570658549854
1551453897042,961,54.36955929172372,63,32.12167513413364
1551453898065,845,55.373368501210386,64,32.76784313353811
1551453899064,803,56.88859585776435,66,32.82350606403239
1551453900060,1016,56.87065832581207,65,35.05379375154478
1551453901060,1035,56.81663219567398,64,34.97832502388457
1551453902029,1048,56.828967508774944,64,34.89764515814631
1551453903026,1013,56.781804167799116,63,34.956060626115246
1551453904047,1032,56.7207823901083,63,34.86267402636317
1551453905021,1060,56.75220760612811,62,34.877109279265845
1551453906046,1084,56.75145797389498,62,34.846390100124204
1551453907044,1041,56.829565304656455,61,34.97036137211975
1551453908041,991,56.868550059008975,61,35.020990829182985
1551453909039,912,57.16276463828996,62,35.259620001860256
1551453910040,878,57.76760229695666,63,35.31321864927125
1551453911036,936,58.05886234234334,63,35.23835425694927
1551453912029,993,58.045986773834194,63,35.28783846630677
1551453913027,1012,58.04972446275511,63,34.96805829140564
1551453914030,972,58.03564660169772,63,34.98609374955773
1551453915023,1030,57.795757818215144,63,35.145813234572664
1551453916023,1088,57.79356658856747,62,35.110850346873356
1551453917016,1113,58.00956167377677,61,35.11964210730184
1551453918016,1125,58.189358652795185,60,35.06773188271509
1551453919022,1078,58.34034713079997,60,35.22897297556025
1551453920010,1094,58.45600586483438,59,35.19237638615354
1551453921015,1063,58.412848151430545,59,35.22097072091411
1551453922007,991,58.41746110599499,59,35.453391276719024
1551453923003,975,58.486445394237215,60,35.36525614613695
1551453924005,948,58.54802227222118,61,35.395085542161276
1551453924997,921,58.78047956503073,61,35.384086211840774
1551453925994,953,58.915321680602496,62,35.43090449436186
1551453926965,962,59.00433081347711,62,35.4226162919461
1551453927991,947,59.1715605177528,62,35.429436439815866
1551453928989,989,59.1924831522298,62,35.50904979649083
1551453928990,1019,59.09431825810489,62,35.492050077856824
1551453929985,1009,59.09531433322524,62,35.488798930061414
1551453930989,1034,59.09778181064569,62,35.45716715053724
1551453931982,1010,59.06993559307391,61,35.47508428955695
1551453932980,984,59.10457250098311,62,35.500153092137765
1551453933977,996,59.1255394925903,62,35.467305591012796
1551453934971,1001,59.101365128812255,62,35.43150158189499
1551453935943,951,59.25124584157929,62,35.54699183844593
1551453936981,959,59.37105360938918,62,35.27725825277207
1551453937968,946,59.38703468365196,63,35.23044062296545
1551453938962,931,59.29389520784259,63,35.1829428115805
1551453939934,973,59.20806038636732,63,35.26365102498663
1551453940931,978,59.070293895991014,63,35.23751231638653
1551453941960,984,58.785263000537505,63,35.23618351584834
1551453942954,1046,58.70402270104327,62,35.35906295892656
1551453943949,1093,58.47028397850597,62,35.380032033149234
1551453944949,1119,58.587015860717884,61,35.35416052838289
1551453945945,1116,58.50620301989433,60,35.32963817155976
1551453946922,1163,58.58385949710863,59,35.39411438831793
1551453949938,1166,58.54440093725922,58,35.45921184541456
1551453949940,1166,59.041886667610015,58,35.39986584257404
1551453950935,1125,59.05919823635495,57,35.47239729563911
1551453951931,1143,59.25476795232274,57,35.34483731867518
1551453952929,1139,59.60990720332734,56,35.30298858941664
1551453953926,1151,59.96390023258727,56,35.30180436329493
1551453954921,1146,60.32046072571699,56,35.263129389127975
1551453955921,1092,60.35302457003153,56,35.342090109858155
1551453956919,1109,60.389368201738066,56,35.33869456181613
1551453957887,1120,60.55317606685008,56,35.33643068185205
1551453958912,1049,60.51333817806559,56,35.558215178305375
1551453959912,1020,60.399495425202424,57,35.57494436631865
1551453960906,1020,60.192472202560644,57,35.5456513983544
1551453963872,1059,60.1951641741145,57,35.65019272894241
1551453964870,1053,60.222068899580734,58,35.64266164105961
1551453965869,1032,60.21936733845816,58,35.62910167133098
1551453966959,1066,60.268386592658175,58,35.68307552880818
1551453967861,1092,60.396773059122935,58,35.61958777915666
1551453968859,1129,60.610007290639786,57,35.61242713496166
1551453969857,1149,60.77862794788552,57,35.61426454282295
1551453970855,1139,60.76566118108883,56,35.584618877699704
1551453971851,1138,60.549127228660005,56,35.49326431987536
1551453972850,1096,60.41309129249357,56,35.57273482721347
1551453973847,1121,60.58010856765708,56,35.54261656059165
1551453974846,1075,60.55409102776901,56,35.582580007638555
1551453976841,1041,60.162558589534285,56,35.57419696820837
1551453976850,997,60.07943682406647,57,35.60570019375584
1551453977839,1002,60.017991635470494,58,35.507359451962024
1551453978835,993,60.04031895039826,58,35.50321479626266
1551453980830,1011,60.13758084683247,59,35.556788872159565
1551453980832,1011,60.04009585575204,59,35.497279560373215
1551453981829,1048,60.056433512514154,59,35.47055870883705
1551453982825,1022,60.02471025914691,59,35.441317082209856
1551453983824,1076,60.10609015381551,59,35.57562955254907
1551453984821,1092,60.23921877199994,59,35.51239832484718
1551453985818,1037,60.17626829941933,59,35.567731796538595
1551453986816,1089,60.29898185651228,58,35.6676408247965
1551453987812,1101,60.44432017728827,58,35.66084200034982
1551453989806,1094,60.61073962949266,58,35.65668701462689
1551453990804,1081,60.60371956383642,58,35.60494873724633
1551453991802,1105,60.70808914937627,57,35.61091944744781
1551453992801,1082,60.78777563445105,57,35.635835217907434
1551453993798,1055,60.798926664154806,57,35.65955730019147
1551453994796,1038,60.70363878242372,58,35.613448664128384
1551453995792,1050,60.73604907541848,58,35.6481218383806
1551453996789,1047,60.74679889797238,58,35.62363855870248
1551453997789,995,60.728662781806484,58,35.74156867771227
1551453998786,990,60.683160993372105,59,35.61558364898319
1551453999783,891,61.15466952802393,60,36.03247044228993
1551454000844,875,61.71374514037893,63,36.02930388246537
1551454000845,854,62.36060808199952,63,35.98950051274943
1551454001777,895,62.71327144006857,63,36.01699710230655
1551454002775,961,62.79737007111351,63,36.21641565011379
